"TYPE"	"WORD"	"VALUE"
"abstimmen"	"abstimmt"	0.004
"abstimmen"	"abstimmest"	0.004
"abstimmen"	"abstimmet"	0.004
"abstimmen"	"abstimmten"	0.004
"abstimmen"	"abgestimmt"	0.004
"abstimmen"	"abstimmte"	0.004
"abstimmen"	"abstimmst"	0.004
"abstimmen"	"abstimme"	0.004
"Abstimmung"	"Abstimmung"	0.004
"Abstimmung"	"Abstimmungen"	0.004
"Abstoss"	"Abstoss"	-0.0048
"Abstoss"	"Abstoessen"	-0.0048
"Abstoss"	"Abstoesse"	-0.0048
"Abstoss"	"Abstosse"	-0.0048
"Abstoss"	"Abstosses"	-0.0048
"abstossen"	"abstossen"	-0.1796
"abstossen"	"abstosse"	-0.1796
"abstossen"	"abstoesst"	-0.1796
"abstossen"	"abstosst"	-0.1796
"abstossen"	"abstossest"	-0.1796
"abstossen"	"abstosset"	-0.1796
"abstossen"	"abstiess"	-0.1796
"abstossen"	"abstiessest"	-0.1796
"abstossen"	"abstiesst"	-0.1796
"abstossen"	"abstiesse"	-0.1796
"abstossen"	"abstiesset"	-0.1796
"abstossen"	"abzustossen"	-0.1796
"abstossen"	"abzustossen"	-0.1796
"abstossen"	"abgestossen"	-0.1796
"abstossend"	"abstossend"	-0.5859
"abstossend"	"abstossendstem"	-0.5859
"abstossend"	"abstossendsten"	-0.5859
"abstossend"	"abstossenderer"	-0.5859
"abstossend"	"abstossendster"	-0.5859
"abstossend"	"abstossendere"	-0.5859
"abstossend"	"abstossenderes"	-0.5859
"abstossend"	"abstossendst"	-0.5859
"abstossend"	"abstossendstes"	-0.5859
"abstossend"	"abstossende"	-0.5859
"abstossend"	"abstossenden"	-0.5859
"abstossend"	"abstossendem"	-0.5859
"abstossend"	"abstossendes"	-0.5859
"abstossend"	"abstossender"	-0.5859
"abstossend"	"abstossendste"	-0.5859
"abstossend"	"abstossenderen"	-0.5859
"abstossend"	"abstossenderem"	-0.5859
"Abstrich"	"Abstrich"	-0.3201
"Abstrich"	"Abstrichen"	-0.3201
"Abstrich"	"Abstrichs"	-0.3201
"Abstrich"	"Abstriches"	-0.3201
"Abstrich"	"Abstriche"	-0.3201
"abstumpfen"	"abstumpfen"	-0.0048
"abstumpfen"	"abzustumpfen"	-0.0048
"abstumpfen"	"abstumpfet"	-0.0048
"abstumpfen"	"abstumpfest"	-0.0048
"abstumpfen"	"abstumpften"	-0.0048
"abstumpfen"	"abgestumpft"	-0.0048
"abstumpfen"	"abstumpftet"	-0.0048
"abstumpfen"	"abstumpfe"	-0.0048
"abstumpfen"	"abstumpftest"	-0.0048
"abstumpfen"	"abstumpfte"	-0.0048
"abstumpfen"	"abstumpft"	-0.0048
"abstumpfen"	"abstumpfst"	-0.0048
"Abstumpfung"	"Abstumpfung"	-0.0048
"Abstumpfung"	"Abstumpfungen"	-0.0048
"Absturz"	"Absturz"	-0.4739
"Absturz"	"Abstuerzen"	-0.4739
"Absturz"	"Absturze"	-0.4739
"Absturz"	"Absturzes"	-0.4739
"Absturz"	"Abstuerze"	-0.4739
"abstuerzen"	"abstuerzen"	-0.4697
"abstuerzen"	"abstuerztet"	-0.4697
"abstuerzen"	"abstuerzt"	-0.4697
"abstuerzen"	"abstuerze"	-0.4697
"abstuerzen"	"abstuerzte"	-0.4697
"abstuerzen"	"abgestuerzt"	-0.4697
"abstuerzen"	"abstuerzet"	-0.4697
"abstuerzen"	"abstuerzest"	-0.4697
"abstuerzen"	"abstuerzten"	-0.4697
"abstuerzen"	"abstuerztest"	-0.4697
"absurd"	"absurd"	-0.212
"absurd"	"absurdester"	-0.212
"absurd"	"absurdestes"	-0.212
"absurd"	"absurderer"	-0.212
"absurd"	"absurdesten"	-0.212
"absurd"	"absurden"	-0.212
"absurd"	"absurdem"	-0.212
"absurd"	"absurderen"	-0.212
"absurd"	"absurderem"	-0.212
"absurd"	"absurdestem"	-0.212
"absurd"	"absurdere"	-0.212
"absurd"	"absurdeste"	-0.212
"absurd"	"absurde"	-0.212
"absurd"	"absurder"	-0.212
"absurd"	"absurdest"	-0.212
"absurd"	"absurdes"	-0.212
"absurd"	"absurderes"	-0.212
"Absurditaet"	"Absurditaet"	-0.0048
"Absurditaet"	"Absurditaeten"	-0.0048
"abtragen"	"abtragen"	-0.0048
"abtragen"	"abtrage"	-0.0048
"abtragen"	"abtraegst"	-0.0048
"abtragen"	"abtraegt"	-0.0048
"abtragen"	"abtragt"	-0.0048
"abtragen"	"abtragest"	-0.0048
"abtragen"	"abtraget"	-0.0048
"abtragen"	"abtrug"	-0.0048
"abtragen"	"abtrugst"	-0.0048
"abtragen"	"abtrugen"	-0.0048
"abtragen"	"abtrugt"	-0.0048
"abtragen"	"abtruege"	-0.0048
"abtragen"	"abtruegest"	-0.0048
"abtragen"	"abtruegst"	-0.0048
"abtragen"	"abtruegen"	-0.0048
"abtragen"	"abtrueget"	-0.0048
"abtragen"	"abtruegt"	-0.0048
"abtragen"	"abzutragen"	-0.0048
"abtragen"	"abgetragen"	-0.0048
"Abwaertstrend"	"Abwaertstrend"	-0.1941
"Abwaertstrend"	"Abwaertstrends"	-0.1941
"abwechslungsreich"	"abwechslungsreich"	0.5797
"abwechslungsreich"	"abwechslungsreichster"	0.5797
"abwechslungsreich"	"abwechslungsreichere"	0.5797
"abwechslungsreich"	"abwechslungsreicheren"	0.5797
"abwechslungsreich"	"abwechslungsreicherem"	0.5797
"abwechslungsreich"	"abwechslungsreichsten"	0.5797
"abwechslungsreich"	"abwechslungsreichstem"	0.5797
"abwechslungsreich"	"abwechslungsreichstes"	0.5797
"abwechslungsreich"	"abwechslungsreichste"	0.5797
"abwechslungsreich"	"abwechslungsreichen"	0.5797
"abwechslungsreich"	"abwechslungsreichem"	0.5797
"abwechslungsreich"	"abwechslungsreicherer"	0.5797
"abwechslungsreich"	"abwechslungsreicher"	0.5797
"abwechslungsreich"	"abwechslungsreicheres"	0.5797
"abwechslungsreich"	"abwechslungsreiches"	0.5797
"abwechslungsreich"	"abwechslungsreiche"	0.5797
"abweichen"	"abweichen"	-0.3422
"abweichen"	"abweiche"	-0.3422
"abweichen"	"abweichst"	-0.3422
"abweichen"	"abweicht"	-0.3422
"abweichen"	"abweichest"	-0.3422
"abweichen"	"abweichet"	-0.3422
"abweichen"	"abweichte"	-0.3422
"abweichen"	"abweichtest"	-0.3422
"abweichen"	"abweichten"	-0.3422
"abweichen"	"abweichtet"	-0.3422
"abweichen"	"abzuweichen"	-0.3422
"abweichen"	"abgeweicht"	-0.3422
"Abweichung"	"Abweichung"	-0.3462
"Abweichung"	"Abweichungen"	-0.3462
"abweisen"	"abweisen"	-0.0048
"abweisen"	"abweise"	-0.0048
"abweisen"	"abweist"	-0.0048
"abweisen"	"abweisest"	-0.0048
"abweisen"	"abweiset"	-0.0048
"abweisen"	"abwies"	-0.0048
"abweisen"	"abwiesest"	-0.0048
"abweisen"	"abwiest"	-0.0048
"abweisen"	"abwiesen"	-0.0048
"abweisen"	"abwiese"	-0.0048
"abweisen"	"abwieset"	-0.0048
"abweisen"	"abzuweisen"	-0.0048
"abweisen"	"abgewiesen"	-0.0048
"Abweisung"	"Abweisung"	-0.0048
"Abweisung"	"Abweisungen"	-0.0048
"abwerten"	"abwerten"	-0.4521
"abwerten"	"abwertest"	-0.4521
"abwerten"	"abgewertet"	-0.4521
"abwerten"	"abwerttest"	-0.4521
"abwerten"	"abzuwerten"	-0.4521
"abwerten"	"abwertete"	-0.4521
"abwerten"	"abwerteten"	-0.4521
"abwerten"	"abwerte"	-0.4521
"abwerten"	"abwertetet"	-0.4521
"abwerten"	"abwertet"	-0.4521
"abwerten"	"abwertetest"	-0.4521
"Abwertung"	"Abwertung"	-0.3283
"Abwertung"	"Abwertungen"	-0.3283
"Abzocke"	"Abzocke"	-0.0048
"Abzocke"	"Abzocken"	-0.0048
"achtlos"	"achtlos"	-0.0048
"achtlos"	"achtloses"	-0.0048
"achtlos"	"achtlosere"	-0.0048
"achtlos"	"achtlosestes"	-0.0048
"achtlos"	"achtlosester"	-0.0048
"achtlos"	"achtlose"	-0.0048
"achtlos"	"achtlosest"	-0.0048
"achtlos"	"achtloseren"	-0.0048
"achtlos"	"achtloseste"	-0.0048
"achtlos"	"achtloseres"	-0.0048
"achtlos"	"achtloserer"	-0.0048
"achtlos"	"achtlosestem"	-0.0048
"achtlos"	"achtlosesten"	-0.0048
"achtlos"	"achtloser"	-0.0048
"achtlos"	"achtlosen"	-0.0048
"achtlos"	"achtlosem"	-0.0048
"achtlos"	"achtloserem"	-0.0048
"Achtlosigkeit"	"Achtlosigkeit"	-0.0048
"Achtlosigkeit"	"Achtlosigkeiten"	-0.0048
"addieren"	"addieren"	0.004
"addieren"	"addierst"	0.004
"addieren"	"addierten"	0.004
"addieren"	"addierest"	0.004
"addieren"	"addiere"	0.004
"addieren"	"addiertet"	0.004
"addieren"	"addierte"	0.004
"addieren"	"addiertest"	0.004
"addieren"	"addieret"	0.004
"addieren"	"addiert"	0.004
"adrett"	"adrett"	0.1987
"adrett"	"adrettestes"	0.1987
"adrett"	"adrettere"	0.1987
"adrett"	"adretteren"	0.1987
"adrett"	"adrettester"	0.1987
"adrett"	"adrettestem"	0.1987
"adrett"	"adrettesten"	0.1987
"adrett"	"adretterem"	0.1987
"adrett"	"adrettem"	0.1987
"adrett"	"adretten"	0.1987
"adrett"	"adretteste"	0.1987
"adrett"	"adrette"	0.1987
"adrett"	"adretter"	0.1987
"adrett"	"adrettes"	0.1987
"adrett"	"adretteres"	0.1987
"adrett"	"adretterer"	0.1987
"Affaere"	"Affaere"	-0.1794
"Affaere"	"Affaeren"	-0.1794
"Aggression"	"Aggression"	-0.4889
"Aggression"	"Aggressionen"	-0.4889
"aggressiv"	"aggressiv"	-0.4484
"aggressiv"	"aggressive"	-0.4484
"aggressiv"	"aggressivem"	-0.4484
"aggressiv"	"aggressiven"	-0.4484
"aggressiv"	"aggressiver"	-0.4484
"aggressiv"	"aggressives"	-0.4484
"aggressiv"	"aggressivere"	-0.4484
"aggressiv"	"aggressiverem"	-0.4484
"aggressiv"	"aggressiveren"	-0.4484
"aggressiv"	"aggressiverer"	-0.4484
"aggressiv"	"aggressiveres"	-0.4484
"aggressiv"	"aggressivste"	-0.4484
"aggressiv"	"aggressivstem"	-0.4484
"aggressiv"	"aggressivsten"	-0.4484
"aggressiv"	"aggressivster"	-0.4484
"aggressiv"	"aggressivstes"	-0.4484
"Aggressivitaet"	"Aggressivitaet"	-0.1958
"Aggressivitaet"	"Aggressivitaeten"	-0.1958
"Aggressor"	"Aggressor"	-0.3155
"Aggressor"	"Aggressoren"	-0.3155
"Aggressor"	"Aggressors"	-0.3155
"agil"	"agil"	0.1959
"agil"	"agilstes"	0.1959
"agil"	"agilster"	0.1959
"agil"	"agileren"	0.1959
"agil"	"agilerem"	0.1959
"agil"	"agilsten"	0.1959
"agil"	"agilstem"	0.1959
"agil"	"agilere"	0.1959
"agil"	"agileres"	0.1959
"agil"	"agiles"	0.1959
"agil"	"agiler"	0.1959
"agil"	"agilen"	0.1959
"agil"	"agilem"	0.1959
"agil"	"agilerer"	0.1959
"agil"	"agilste"	0.1959
"agil"	"agile"	0.1959
"Agilitaet"	"Agilitaet"	0.004
"Agitation"	"Agitation"	-0.0048
"Agitation"	"Agitationen"	-0.0048
"akkurat"	"akkurat"	0.004
"akkurat"	"akkuratester"	0.004
"akkurat"	"akkuratestes"	0.004
"akkurat"	"akkuratem"	0.004
"akkurat"	"akkuraten"	0.004
"akkurat"	"akkurater"	0.004
"akkurat"	"akkurates"	0.004
"akkurat"	"akkurateres"	0.004
"akkurat"	"akkuratere"	0.004
"akkurat"	"akkurate"	0.004
"akkurat"	"akkuraterer"	0.004
"akkurat"	"akkuratesten"	0.004
"akkurat"	"akkuraterem"	0.004
"akkurat"	"akkuratestem"	0.004
"akkurat"	"akkurateren"	0.004
"akkurat"	"akkurateste"	0.004
"aktiv"	"aktiv"	0.0911
"aktiv"	"aktivere"	0.0911
"aktiv"	"aktiveren"	0.0911
"aktiv"	"aktiverem"	0.0911
"aktiv"	"aktivste"	0.0911
"aktiv"	"aktivem"	0.0911
"aktiv"	"aktiven"	0.0911
"aktiv"	"aktiver"	0.0911
"aktiv"	"aktives"	0.0911
"aktiv"	"aktivster"	0.0911
"aktiv"	"aktiverer"	0.0911
"aktiv"	"aktivstes"	0.0911
"aktiv"	"aktiveres"	0.0911
"aktiv"	"aktive"	0.0911
"aktiv"	"aktivstem"	0.0911
"aktiv"	"aktivsten"	0.0911
"Aktivitaet"	"Aktivitaet"	0.004
"Aktivitaet"	"Aktivitaeten"	0.004
"aktualisieren"	"aktualisieren"	0.004
"aktualisieren"	"aktualisiertest"	0.004
"aktualisieren"	"aktualisieret"	0.004
"aktualisieren"	"aktualisiert"	0.004
"aktualisieren"	"aktualisiere"	0.004
"aktualisieren"	"aktualisierte"	0.004
"aktualisieren"	"aktualisierest"	0.004
"aktualisieren"	"aktualisiertet"	0.004
"aktualisieren"	"aktualisierst"	0.004
"aktualisieren"	"aktualisierten"	0.004
"Aktualisierung"	"Aktualisierung"	0.004
"Aktualisierung"	"Aktualisierungen"	0.004
"Aktualitaet"	"Aktualitaet"	0.004
"Aktualitaet"	"Aktualitaeten"	0.004
"aktuell"	"aktuell"	0.004
"aktuell"	"aktuellere"	0.004
"aktuell"	"aktueller"	0.004
"aktuell"	"aktuelle"	0.004
"aktuell"	"aktuellen"	0.004
"aktuell"	"aktuellem"	0.004
"aktuell"	"aktuellerem"	0.004
"aktuell"	"aktuelles"	0.004
"aktuell"	"aktuellsten"	0.004
"aktuell"	"aktuellstem"	0.004
"aktuell"	"aktuelleren"	0.004
"aktuell"	"aktuellste"	0.004
"aktuell"	"aktuelleres"	0.004
"aktuell"	"aktuellerer"	0.004
"aktuell"	"aktuellstes"	0.004
"aktuell"	"aktuellster"	0.004
"akzeptabel"	"akzeptabel"	0.004
"akzeptabel"	"akzeptabelster"	0.004
"akzeptabel"	"akzeptabler"	0.004
"akzeptabel"	"akzeptabelstem"	0.004
"akzeptabel"	"akzeptabelsten"	0.004
"akzeptabel"	"akzeptablen"	0.004
"akzeptabel"	"akzeptablere"	0.004
"akzeptabel"	"akzeptablem"	0.004
"akzeptabel"	"akzeptabelste"	0.004
"akzeptabel"	"akzeptable"	0.004
"akzeptabel"	"akzeptablerem"	0.004
"akzeptabel"	"akzeptableres"	0.004
"akzeptabel"	"akzeptablerer"	0.004
"akzeptabel"	"akzeptables"	0.004
"akzeptabel"	"akzeptabelstes"	0.004
"akzeptabel"	"akzeptableren"	0.004
"Akzeptanz"	"Akzeptanz"	0.004
"Akzeptanz"	"Akzeptanzen"	0.004
"akzeptieren"	"akzeptieren"	0.004
"akzeptieren"	"akzeptiertet"	0.004
"akzeptieren"	"akzeptiertest"	0.004
"akzeptieren"	"akzeptierest"	0.004
"akzeptieren"	"akzeptiert"	0.004
"akzeptieren"	"akzeptieret"	0.004
"akzeptieren"	"akzeptierten"	0.004
"akzeptieren"	"akzeptierst"	0.004
"akzeptieren"	"akzeptiere"	0.004
"akzeptieren"	"akzeptierte"	0.004
"Alarm"	"Alarm"	-0.0048
"Alarm"	"Alarme"	-0.0048
"Alarm"	"Alarms"	-0.0048
"Alarm"	"Alarmen"	-0.0048
"Alarm"	"Alarmes"	-0.0048
"alarmieren"	"alarmieren"	-0.0048
"alarmieren"	"alarmiertest"	-0.0048
"alarmieren"	"alarmieret"	-0.0048
"alarmieren"	"alarmierten"	-0.0048
"alarmieren"	"alarmiere"	-0.0048
"alarmieren"	"alarmiertet"	-0.0048
"alarmieren"	"alarmierest"	-0.0048
"alarmieren"	"alarmierst"	-0.0048
"alarmieren"	"alarmierte"	-0.0048
"alarmieren"	"alarmiert"	-0.0048
"Albtraum"	"Albtraum"	-0.0048
"Albtraum"	"Albtraeume"	-0.0048
"Albtraum"	"Albtraeumen"	-0.0048
"Albtraum"	"Albtraums"	-0.0048
"Albtraum"	"Albtraumes"	-0.0048
"Albtraum"	"Albtraume"	-0.0048
"alkoholisiert"	"alkoholisiert"	-0.0048
"alkoholisiert"	"alkoholisierten"	-0.0048
"alkoholisiert"	"alkoholisiertem"	-0.0048
"alkoholisiert"	"alkoholisierteste"	-0.0048
"alkoholisiert"	"alkoholisierte"	-0.0048
"alkoholisiert"	"alkoholisiertester"	-0.0048
"alkoholisiert"	"alkoholisiertestes"	-0.0048
"alkoholisiert"	"alkoholisiertes"	-0.0048
"alkoholisiert"	"alkoholisiertest"	-0.0048
"alkoholisiert"	"alkoholisiertesten"	-0.0048
"alkoholisiert"	"alkoholisierter"	-0.0048
"alkoholisiert"	"alkoholisiertestem"	-0.0048
"alkoholisiert"	"alkoholisierterer"	-0.0048
"alkoholisiert"	"alkoholisiertere"	-0.0048
"alkoholisiert"	"alkoholisierteres"	-0.0048
"alkoholisiert"	"alkoholisierteren"	-0.0048
"alkoholisiert"	"alkoholisierterem"	-0.0048
"allerbeste"	"allerbeste"	0.004
"allerbeste"	"allerbestem"	0.004
"allerbeste"	"allerbesten"	0.004
"allerbeste"	"allerbester"	0.004
"allerbeste"	"allersbestes"	0.004
"allererste"	"allererste"	0.004
"allererste"	"allererstem"	0.004
"allererste"	"allerersten"	0.004
"allererste"	"allererster"	0.004
"allererste"	"allererstes"	0.004
"allgemeingueltig"	"allgemeingueltig"	0.004
"allgemeingueltig"	"allgemeingueltige"	0.004
"allgemeingueltig"	"allgemeingueltigem"	0.004
"allgemeingueltig"	"allgemeingueltigen"	0.004
"allgemeingueltig"	"allgemeingueltiger"	0.004
"allgemeingueltig"	"allgemeingueltiges"	0.004
"allumfassend"	"allumfassend"	0.004
"allumfassend"	"allumfassende"	0.004
"allumfassend"	"allumfassendem"	0.004
"allumfassend"	"allumfassenden"	0.004
"allumfassend"	"allumfassender"	0.004
"allumfassend"	"allumfassendes"	0.004
"Alptraum"	"Alptraum"	-0.0048
"Alptraum"	"Alptraeume"	-0.0048
"Alptraum"	"Alptraeumen"	-0.0048
"Alptraum"	"Alptraums"	-0.0048
"Alptraum"	"Alptraumes"	-0.0048
"Alptraum"	"Alptraume"	-0.0048
"alt"	"alt"	-0.0048
"alt"	"alte"	-0.0048
"alt"	"altem"	-0.0048
"alt"	"alten"	-0.0048
"alt"	"aeltest"	-0.0048
"alt"	"alter"	-0.0048
"alt"	"altes"	-0.0048
"alt"	"aelteres"	-0.0048
"alt"	"aeltester"	-0.0048
"alt"	"aelterer"	-0.0048
"alt"	"aelter"	-0.0048
"alt"	"aeltere"	-0.0048
"alt"	"aelterem"	-0.0048
"alt"	"aeltestem"	-0.0048
"alt"	"aeltesten"	-0.0048
"alt"	"aelteren"	-0.0048
"alt"	"aelteste"	-0.0048
"alt"	"aeltestes"	-0.0048
"altmodisch"	"altmodisch"	-0.0382
"altmodisch"	"altmodische"	-0.0382
"altmodisch"	"altmodischem"	-0.0382
"altmodisch"	"altmodischen"	-0.0382
"altmodisch"	"altmodischer"	-0.0382
"altmodisch"	"altmodisches"	-0.0382
"altmodisch"	"altmodischere"	-0.0382
"altmodisch"	"altmodischerem"	-0.0382
"altmodisch"	"altmodischeren"	-0.0382
"altmodisch"	"altmodischerer"	-0.0382
"altmodisch"	"altmodischeres"	-0.0382
"altmodisch"	"altmodischste"	-0.0382
"altmodisch"	"altmodischstem"	-0.0382
"altmodisch"	"altmodischsten"	-0.0382
"altmodisch"	"altmodischster"	-0.0382
"altmodisch"	"altmodischstes"	-0.0382
"Amateur"	"Amateur"	-0.0048
"Amateur"	"Amateuren"	-0.0048
"Amateur"	"Amateure"	-0.0048
"Amateur"	"Amateurs"	-0.0048
"amateurhaft"	"amateurhaft"	-0.4485
"amateurhaft"	"amateurhafte"	-0.4485
"amateurhaft"	"amateurhaftem"	-0.4485
"amateurhaft"	"amateurhaften"	-0.4485
"amateurhaft"	"amateurhafter"	-0.4485
"amateurhaft"	"amateurhaftes"	-0.4485
"amateurhaft"	"amateurhaftere"	-0.4485
"amateurhaft"	"amateurhafterem"	-0.4485
"amateurhaft"	"amateurhafteren"	-0.4485
"amateurhaft"	"amateurhafterer"	-0.4485
"amateurhaft"	"amateurhafteres"	-0.4485
"amateurhaft"	"amateurhafteste"	-0.4485
"amateurhaft"	"amateurhaftestem"	-0.4485
"amateurhaft"	"amateurhaftesten"	-0.4485
"amateurhaft"	"amateurhaftester"	-0.4485
"amateurhaft"	"amateurhaftestes"	-0.4485
"ambivalent"	"ambivalent"	-0.4628
"ambivalent"	"ambivalenterer"	-0.4628
"ambivalent"	"ambivalentestem"	-0.4628
"ambivalent"	"ambivalentesten"	-0.4628
"ambivalent"	"ambivalentem"	-0.4628
"ambivalent"	"ambivalenteren"	-0.4628
"ambivalent"	"ambivalenterem"	-0.4628
"ambivalent"	"ambivalentestes"	-0.4628
"ambivalent"	"ambivalentester"	-0.4628
"ambivalent"	"ambivalenten"	-0.4628
"ambivalent"	"ambivalentes"	-0.4628
"ambivalent"	"ambivalenter"	-0.4628
"ambivalent"	"ambivalenteste"	-0.4628
"ambivalent"	"ambivalenteres"	-0.4628
"ambivalent"	"ambivalente"	-0.4628
"ambivalent"	"ambivalentere"	-0.4628
"Ambivalenz"	"Ambivalenz"	-0.3266
"Ambivalenz"	"Ambivalenzen"	-0.3266
"anbieten"	"anbieten"	0.004
"anbieten"	"anbiete"	0.004
"anbieten"	"anbietest"	0.004
"anbieten"	"anbietet"	0.004
"anbieten"	"anbot"	0.004
"anbieten"	"anbotest"	0.004
"anbieten"	"anbotst"	0.004
"anbieten"	"anboten"	0.004
"anbieten"	"anbotet"	0.004
"anbieten"	"anboete"	0.004
"anbieten"	"anboetest"	0.004
"anbieten"	"anboeten"	0.004
"anbieten"	"anboetet"	0.004
"Andrang"	"Andrang"	0.004
"Andrang"	"Andrangs"	0.004
"Andrang"	"Andranges"	0.004
"Andrang"	"Andrange"	0.004
"androhen"	"androhen"	-0.0048
"androhen"	"angedroht"	-0.0048
"androhen"	"androhte"	-0.0048
"androhen"	"androhest"	-0.0048
"androhen"	"androhtest"	-0.0048
"androhen"	"androhet"	-0.0048
"androhen"	"anzudrohen"	-0.0048
"androhen"	"androhst"	-0.0048
"androhen"	"androhe"	-0.0048
"androhen"	"androhten"	-0.0048
"androhen"	"androht"	-0.0048
"androhen"	"androhtet"	-0.0048
"Androhung"	"Androhung"	-0.0048
"Androhung"	"Androhungen"	-0.0048
"anerkannt"	"anerkannt"	0.0785
"anerkannt"	"anerkannteren"	0.0785
"anerkannt"	"anerkannterem"	0.0785
"anerkannt"	"anerkannteres"	0.0785
"anerkannt"	"anerkannterer"	0.0785
"anerkannt"	"anerkanntester"	0.0785
"anerkannt"	"anerkannter"	0.0785
"anerkannt"	"anerkanntes"	0.0785
"anerkannt"	"anerkanntestem"	0.0785
"anerkannt"	"anerkanntesten"	0.0785
"anerkannt"	"anerkannten"	0.0785
"anerkannt"	"anerkannte"	0.0785
"anerkannt"	"anerkanntem"	0.0785
"anerkannt"	"anerkanntere"	0.0785
"anerkannt"	"anerkanntestes"	0.0785
"anerkannt"	"anerkannteste"	0.0785
"anerkennen"	"anerkennen"	0.004
"anerkennen"	"anerkenne"	0.004
"anerkennen"	"anerkennst"	0.004
"anerkennen"	"anerkennt"	0.004
"anerkennen"	"anerkennest"	0.004
"anerkennen"	"anerkennet"	0.004
"anerkennen"	"anerkannte"	0.004
"anerkennen"	"anerkanntest"	0.004
"anerkennen"	"anerkannten"	0.004
"anerkennen"	"anerkanntet"	0.004
"anerkennenswert"	"anerkennenswert"	0.004
"anerkennenswert"	"anerkennenswertesten"	0.004
"anerkennenswert"	"anerkennenswerterem"	0.004
"anerkennenswert"	"anerkennenswertestem"	0.004
"anerkennenswert"	"anerkennenswertes"	0.004
"anerkennenswert"	"anerkennenswertester"	0.004
"anerkennenswert"	"anerkennenswerter"	0.004
"anerkennenswert"	"anerkennenswertestes"	0.004
"anerkennenswert"	"anerkennenswertere"	0.004
"anerkennenswert"	"anerkennenswerteren"	0.004
"anerkennenswert"	"anerkennenswertem"	0.004
"anerkennenswert"	"anerkennenswerterer"	0.004
"anerkennenswert"	"anerkennenswerteste"	0.004
"anerkennenswert"	"anerkennenswerten"	0.004
"anerkennenswert"	"anerkennenswerteres"	0.004
"anerkennenswert"	"anerkennenswerte"	0.004
"Anerkennung"	"Anerkennung"	0.0855
"Anerkennung"	"Anerkennungen"	0.0855
"anfaellig"	"anfaellig"	-0.1884
"anfaellig"	"anfaellige"	-0.1884
"anfaellig"	"anfaelligstes"	-0.1884
"anfaellig"	"anfaelligster"	-0.1884
"anfaellig"	"anfaelligerem"	-0.1884
"anfaellig"	"anfaelliges"	-0.1884
"anfaellig"	"anfaelliger"	-0.1884
"anfaellig"	"anfaelligeren"	-0.1884
"anfaellig"	"anfaelligsten"	-0.1884
"anfaellig"	"anfaelligem"	-0.1884
"anfaellig"	"anfaelligste"	-0.1884
"anfaellig"	"anfaelligstem"	-0.1884
"anfaellig"	"anfaelligen"	-0.1884
"anfaellig"	"anfaelligeres"	-0.1884
"anfaellig"	"anfaelligerer"	-0.1884
"anfaellig"	"anfaelligere"	-0.1884
"Anfaelligkeit"	"Anfaelligkeit"	-0.0048
"Anfaelligkeit"	"Anfaelligkeiten"	-0.0048
"Angebot"	"Angebot"	0.0711
"Angebot"	"Angeboten"	0.0711
"Angebot"	"Angebote"	0.0711
"Angebot"	"Angebots"	0.0711
"Angebot"	"Angebotes"	0.0711
"angemessen"	"angemessen"	0.004
"angemessen"	"angemessnerer"	0.004
"angemessen"	"angemessenere"	0.004
"angemessen"	"angemessneres"	0.004
"angemessen"	"angemessneren"	0.004
"angemessen"	"angemessenes"	0.004
"angemessen"	"angemessnerem"	0.004
"angemessen"	"angemessener"	0.004
"angemessen"	"angemessene"	0.004
"angemessen"	"angemessenem"	0.004
"angemessen"	"angemessenen"	0.004
"angemessen"	"angemesseneren"	0.004
"angemessen"	"angemessenerem"	0.004
"angemessen"	"angemesseneres"	0.004
"angemessen"	"angemessenerer"	0.004
"angemessen"	"angemessenstem"	0.004
"angemessen"	"angemessensten"	0.004
"angemessen"	"angemessner"	0.004
"angemessen"	"angemessenster"	0.004
"angemessen"	"angemessenstes"	0.004
"angemessen"	"angemessenste"	0.004
"angemessen"	"angemessnere"	0.004
"Angemessenheit"	"Angemessenheit"	0.004
"angenehm"	"angenehm"	0.4887
"angenehm"	"angenehmes"	0.4887
"angenehm"	"angenehmer"	0.4887
"angenehm"	"angenehmeres"	0.4887
"angenehm"	"angenehmerer"	0.4887
"angenehm"	"angenehmen"	0.4887
"angenehm"	"angenehmstem"	0.4887
"angenehm"	"angenehmsten"	0.4887
"angenehm"	"angenehmere"	0.4887
"angenehm"	"angenehmstes"	0.4887
"angenehm"	"angenehme"	0.4887
"angenehm"	"angenehmster"	0.4887
"angenehm"	"angenehmste"	0.4887
"angenehm"	"angenehmem"	0.4887
"angenehm"	"angenehmerem"	0.4887
"angenehm"	"angenehmeren"	0.4887
"angesehen"	"angesehen"	0.004
"angesehen"	"angesehnerem"	0.004
"angesehen"	"angesehensten"	0.004
"angesehen"	"angesehneren"	0.004
"angesehen"	"angesehene"	0.004
"angesehen"	"angeseheneren"	0.004
"angesehen"	"angesehenerem"	0.004
"angesehen"	"angesehenstem"	0.004
"angesehen"	"angeseheneres"	0.004
"angesehen"	"angesehnerer"	0.004
"angesehen"	"angesehenerer"	0.004
"angesehen"	"angesehneres"	0.004
"angesehen"	"angesehenen"	0.004
"angesehen"	"angesehenem"	0.004
"angesehen"	"angesehnere"	0.004
"angesehen"	"angesehenere"	0.004
"angesehen"	"angesehenes"	0.004
"angesehen"	"angesehener"	0.004
"angesehen"	"angesehner"	0.004
"angesehen"	"angesehenste"	0.004
